startprofiel,startprofiel+extra,LF  startprofiel+extra,aangepast profiel,LF aangepast profiel ,regelpunt,kwartieren boven limiet,verlies aan energie,390 of 360A,profiel 360/390A afhankelijk van LF,verlies aan energie2,,startprofiel2,startprofiel2+extra,aangepast profiel2,profiel 360/390A2
58.7543478261,88.1315217391,0.2957139066,88.1315217391,0.2957139066,507,0,0,390,88.1315217391,0,0,,,,
61.7217391304,92.5826086957,0.3003582803,92.5826086957,0.3003582803,507,0,0,390,92.5826086957,0,0,,,,
84.2739130435,126.4108695652,0.3062632696,126.4108695652,0.3062632696,507,0,0,390,126.4108695652,0,0,,,,
62.9086956522,94.3630434783,0.309779724,94.3630434783,0.309779724,507,0,0,390,94.3630434783,0,0,,,,
71.2173913043,106.8260869565,0.3156183652,106.8260869565,0.3156183652,507,0,0,390,106.8260869565,0,0,,,,
109.2,163.8,0.2755887681,163.8,0.2755887681,507,0,0,390,163.8,0,0,,,,
148.3695652174,222.5543478261,0.2105,222.5543478261,0.2105,507,0,0,390,222.5543478261,0,0,,,,
119.2891304348,178.9336956522,0.2156666667,178.9336956522,0.2156666667,507,0,0,390,178.9336956522,0,0,,,,
109.7934782609,164.6902173913,0.22075,164.6902173913,0.22075,507,0,0,390,164.6902173913,0,0,,,,
108.6065217391,162.9097826087,0.226,162.9097826087,0.226,507,0,0,390,162.9097826087,0,0,,,,
115.7282608696,173.5923913043,0.231375,173.5923913043,0.231375,507,0,0,390,173.5923913043,0,0,,,,
171.5152173913,257.272826087,0.2086577278,257.272826087,0.2086577278,507,0,0,390,257.272826087,0,0,,,,
148.9630434783,223.4445652174,0.2165513264,223.4445652174,0.2165513264,507,0,0,390,223.4445652174,0,0,,,,
87.2413043478,130.8619565217,0.2207324106,130.8619565217,0.2207324106,507,0,0,390,130.8619565217,0,0,,,,
100.8913043478,151.3369565217,0.2257785467,151.3369565217,0.2257785467,507,0,0,390,151.3369565217,0,0,,,,
76.5586956522,114.8380434783,0.2290585352,114.8380434783,0.2290585352,507,0,0,390,114.8380434783,0,0,,,,
70.6239130435,105.9358695652,0.2310769896,105.9358695652,0.2310769896,507,0,0,390,105.9358695652,0,0,,,,
86.647826087,129.9717391304,0.2344290657,129.9717391304,0.2344290657,507,0,0,390,129.9717391304,0,0,,,,
105.0456521739,157.5684782609,0.2386822376,157.5684782609,0.2386822376,507,0,0,390,157.5684782609,0,0,,,,
80.7130434783,121.0695652174,0.241133218,121.0695652174,0.241133218,507,0,0,390,121.0695652174,0,0,,,,
66.4695652174,99.7043478261,0.2414576125,99.7043478261,0.2414576125,507,0,0,390,99.7043478261,0,0,,,,
93.1760869565,139.7641304348,0.2441248558,139.7641304348,0.2441248558,507,0,0,390,139.7641304348,0,0,,,,
86.0543478261,129.0815217391,0.24661188,129.0815217391,0.24661188,507,0,0,390,129.0815217391,0,0,,,,
92.5826086957,138.8739130435,0.2507569204,138.8739130435,0.2507569204,507,0,0,390,138.8739130435,0,0,,,,
78.9326086957,118.3989130435,0.2542531719,118.3989130435,0.2542531719,507,0,0,390,118.3989130435,0,0,,,,
61.7217391304,92.5826086957,0.2569564591,92.5826086957,0.2569564591,507,0,0,390,92.5826086957,0,0,,,,
76.5586956522,114.8380434783,0.2603085352,114.8380434783,0.2603085352,507,0,0,390,114.8380434783,0,0,,,,
103.2652173913,154.897826087,0.2655709343,154.897826087,0.2655709343,507,0,0,390,154.897826087,0,0,,,,
59.347826087,89.0217391304,0.26816609,89.0217391304,0.26816609,507,0,0,390,89.0217391304,0,0,,,,
64.6891304348,97.0336956522,0.2711937716,97.0336956522,0.2711937716,507,0,0,390,97.0336956522,0,0,,,,
58.1608695652,87.2413043478,0.2744737601,87.2413043478,0.2744737601,507,0,0,390,87.2413043478,0,0,,,,
54.0065217391,81.0097826087,0.2776456171,81.0097826087,0.2776456171,507,0,0,390,81.0097826087,0,0,,,,
68.8434782609,103.2652173913,0.2803849481,103.2652173913,0.2803849481,507,0,0,390,103.2652173913,0,0,,,,
74.7782608696,112.1673913043,0.2836288927,112.1673913043,0.2836288927,507,0,0,390,112.1673913043,0,0,,,,
61.1282608696,91.6923913043,0.2862961361,91.6923913043,0.2862961361,507,0,0,390,91.6923913043,0,0,,,,
46.2913043478,69.4369565217,0.288422722,69.4369565217,0.288422722,507,0,0,390,69.4369565217,0,0,,,,
34.4217391304,51.6326086957,0.2900086505,51.6326086957,0.2900086505,507,0,0,390,51.6326086957,0,0,,,,
30.2673913043,45.4010869565,0.291378316,45.4010869565,0.291378316,507,0,0,390,45.4010869565,0,0,,,,
26.7065217391,40.0597826087,0.2926038062,40.0597826087,0.2926038062,507,0,0,390,40.0597826087,0,0,,,,
29.6739130435,44.5108695652,0.2940095156,44.5108695652,0.2940095156,507,0,0,390,44.5108695652,0,0,,,,
23.7391304348,35.6086956522,0.2952350058,35.6086956522,0.2952350058,507,0,0,390,35.6086956522,0,0,,,,
13.0565217391,19.5847826087,0.2953431373,19.5847826087,0.2953431373,507,0,0,390,19.5847826087,0,0,,,,
13.0565217391,19.5847826087,0.2945141292,19.5847826087,0.2945141292,507,0,0,390,19.5847826087,0,0,,,,
16.0239130435,24.0358695652,0.2932525952,24.0358695652,0.2932525952,507,0,0,390,24.0358695652,0,0,,,,
14.8369565217,22.2554347826,0.2929282007,22.2554347826,0.2929282007,507,0,0,390,22.2554347826,0,0,,,,
5.3413043478,8.0119565217,0.2920631488,8.0119565217,0.2920631488,507,0,0,390,8.0119565217,0,0,,,,
18.9913043478,28.4869565217,0.2923154556,28.4869565217,0.2923154556,507,0,0,390,28.4869565217,0,0,,,,
16.6173913043,24.9260869565,0.2930002884,24.9260869565,0.2930002884,507,0,0,390,24.9260869565,0,0,,,,
8.902173913,13.3532608696,0.2923875433,13.3532608696,0.2923875433,507,0,0,390,13.3532608696,0,0,,,,
10.0891304348,15.1336956522,0.2898284314,15.1336956522,0.2898284314,507,0,0,390,15.1336956522,0,0,,,,
11.8695652174,17.8043478261,0.2875576701,17.8043478261,0.2875576701,507,0,0,390,17.8043478261,0,0,,,,
17.2108695652,25.8163043478,0.2845660323,25.8163043478,0.2845660323,507,0,0,390,25.8163043478,0,0,,,,
20.7717391304,31.1576086957,0.280204729,31.1576086957,0.280204729,507,0,0,390,31.1576086957,0,0,,,,
25.5195652174,38.2793478261,0.2760957324,38.2793478261,0.2760957324,507,0,0,390,38.2793478261,0,0,,,,
37.3891304348,56.0836956522,0.2737889273,56.0836956522,0.2737889273,507,0,0,390,56.0836956522,0,0,,,,
31.4543478261,47.1815217391,0.2721309112,47.1815217391,0.2721309112,507,0,0,390,47.1815217391,0,0,,,,
21.3652173913,32.047826087,0.2701124567,32.047826087,0.2701124567,507,0,0,390,32.047826087,0,0,,,,
27.8934782609,41.8402173913,0.2672649942,41.8402173913,0.2672649942,507,0,0,390,41.8402173913,0,0,,,,
29.0804347826,43.6206521739,0.2651744521,43.6206521739,0.2651744521,507,0,0,390,43.6206521739,0,0,,,,
42.7304347826,64.0956521739,0.2650663206,64.0956521739,0.2650663206,507,0,0,390,64.0956521739,0,0,,,,
58.1608695652,87.2413043478,0.2665441176,87.2413043478,0.2665441176,507,0,0,390,87.2413043478,0,0,,,,
61.1282608696,91.6923913043,0.26816609,91.6923913043,0.26816609,507,0,0,390,91.6923913043,0,0,,,,
69.4369565217,104.1554347826,0.270905421,104.1554347826,0.270905421,507,0,0,390,104.1554347826,0,0,,,,
76.5586956522,114.8380434783,0.2746539792,114.8380434783,0.2746539792,507,0,0,390,114.8380434783,0,0,,,,
87.8347826087,131.752173913,0.2790152826,131.752173913,0.2790152826,507,0,0,390,131.752173913,0,0,,,,
102.0782608696,153.1173913043,0.2842776817,153.1173913043,0.2842776817,507,0,0,390,153.1173913043,0,0,,,,
97.3304347826,145.9956521739,0.2892156863,145.9956521739,0.2892156863,507,0,0,390,145.9956521739,0,0,,,,
83.6804347826,125.5206521739,0.2934688581,125.5206521739,0.2934688581,507,0,0,390,125.5206521739,0,0,,,,
84.8673913043,127.3010869565,0.2980103806,127.3010869565,0.2980103806,507,0,0,390,127.3010869565,0,0,,,,
97.9239130435,146.8858695652,0.3030565167,146.8858695652,0.3030565167,507,0,0,390,146.8858695652,0,0,,,,
119.8826086957,179.8239130435,0.3090758362,179.8239130435,0.3090758362,507,0,0,390,179.8239130435,0,0,,,,
97.9239130435,146.8858695652,0.3136173587,146.8858695652,0.3136173587,507,0,0,390,146.8858695652,0,0,,,,
84.8673913043,127.3010869565,0.3178705306,127.3010869565,0.3178705306,507,0,0,390,127.3010869565,0,0,,,,
94.3630434783,141.5445652174,0.3224480969,141.5445652174,0.3224480969,507,0,0,390,141.5445652174,0,0,,,,
99.1108695652,148.6663043478,0.3273861015,148.6663043478,0.3273861015,507,0,0,390,148.6663043478,0,0,,,,
88.4282608696,132.6423913043,0.331927624,132.6423913043,0.331927624,507,0,0,390,132.6423913043,0,0,,,,
103.2652173913,154.897826087,0.3378748558,154.897826087,0.3378748558,507,0,0,390,154.897826087,0,0,,,,
109.7934782609,164.6902173913,0.3440023068,164.6902173913,0.3440023068,507,0,0,390,164.6902173913,0,0,,,,
78.3391304348,117.5086956522,0.3480752595,117.5086956522,0.3480752595,507,0,0,390,117.5086956522,0,0,,,,
100.297826087,150.4467391304,0.3527970012,150.4467391304,0.3527970012,507,0,0,390,150.4467391304,0,0,,,,
124.0369565217,186.0554347826,0.3595011534,186.0554347826,0.3595011534,507,0,0,390,186.0554347826,0,0,,,,
136.5,204.75,0.3670703576,204.75,0.3670703576,507,0,0,390,204.75,0,0,,,,
129.3782608696,194.0673913043,0.3740268166,194.0673913043,0.3740268166,507,0,0,390,194.0673913043,0,0,,,,
129.3782608696,194.0673913043,0.3813076701,194.0673913043,0.3813076701,507,0,0,390,194.0673913043,0,0,,,,
108.0130434783,162.0195652174,0.3869305075,162.0195652174,0.3869305075,507,0,0,390,162.0195652174,0,0,,,,
98.5173913043,147.7760869565,0.3918324683,147.7760869565,0.3918324683,507,0,0,390,147.7760869565,0,0,,,,
70.6239130435,105.9358695652,0.3948961938,105.9358695652,0.3948961938,507,0,0,390,105.9358695652,0,0,,,,
51.6326086957,77.4489130435,0.3973471742,77.4489130435,0.3973471742,507,0,0,390,77.4489130435,0,0,,,,
51.6326086957,77.4489130435,0.3996179354,77.4489130435,0.3996179354,507,0,0,390,77.4489130435,0,0,,,,
42.1369565217,63.2054347826,0.401384083,63.2054347826,0.401384083,507,0,0,390,63.2054347826,0,0,,,,
39.1695652174,58.7543478261,0.4027177047,58.7543478261,0.4027177047,507,0,0,390,58.7543478261,0,0,,,,
37.3891304348,56.0836956522,0.4037629758,56.0836956522,0.4037629758,507,0,0,390,56.0836956522,0,0,,,,
43.3239130435,64.9858695652,0.4042315456,64.9858695652,0.4042315456,507,0,0,390,64.9858695652,0,0,,,,
45.1043478261,67.6565217391,0.4039431949,67.6565217391,0.4039431949,507,0,0,390,67.6565217391,0,0,,,,
56.3804347826,84.5706521739,0.4046280277,84.5706521739,0.4046280277,507,0,0,390,84.5706521739,0,0,,,,
51.6326086957,77.4489130435,0.40455594,77.4489130435,0.40455594,507,0,0,390,77.4489130435,0,0,,,,
47.4782608696,71.2173913043,0.4038711073,71.2173913043,0.4038711073,507,0,0,390,71.2173913043,0,0,,,,
53.4130434783,80.1195652174,0.4033664937,80.1195652174,0.4033664937,507,0,0,390,80.1195652174,0,0,,,,
51.0391304348,76.5586956522,0.4013480392,76.5586956522,0.4013480392,507,0,0,390,76.5586956522,0,0,,,,
59.9413043478,89.9119565217,0.4011678201,89.9119565217,0.4011678201,507,0,0,390,89.9119565217,0,0,,,,
60.5347826087,90.802173913,0.4005190311,90.802173913,0.4005190311,507,0,0,390,90.802173913,0,0,,,,
64.0956521739,96.1434782609,0.3977797001,96.1434782609,0.3977797001,507,0,0,390,96.1434782609,0,0,,,,
68.25,102.375,0.3929137832,102.375,0.3929137832,507,0,0,390,102.375,0,0,,,,
74.7782608696,112.1673913043,0.390210496,112.1673913043,0.390210496,507,0,0,390,112.1673913043,0,0,,,,
110.9804347826,166.4706521739,0.3902825836,166.4706521739,0.3902825836,507,0,0,390,166.4706521739,0,0,,,,
128.1913043478,192.2869565217,0.39147203,192.2869565217,0.39147203,507,0,0,390,192.2869565217,0,0,,,,
127.0043478261,190.5065217391,0.3921568627,190.5065217391,0.3921568627,507,0,0,390,190.5065217391,0,0,,,,
99.1108695652,148.6663043478,0.4464641434,148.6663043478,0.4464641434,507,0,0,390,148.6663043478,0,0,,,,
125.2239130435,187.8358695652,0.4854166667,187.8358695652,0.4854166667,507,0,0,390,187.8358695652,0,0,,,,
163.8,245.7,0.4093825483,245.7,0.4093825483,507,0,0,390,245.7,0,0,,,,
100.8913043478,151.3369565217,0.4093825483,151.3369565217,0.4093825483,507,0,0,390,151.3369565217,0,0,,,,
254.602173913,381.9032608696,0.2706633644,381.9032608696,0.2706633644,507,0,0,390,381.9032608696,0,0,,,,
194.6608695652,291.9913043478,0.2757381507,291.9913043478,0.2757381507,507,0,0,390,291.9913043478,0,0,,,,
157.2717391304,235.9076086957,0.2786276224,235.9076086957,0.2786276224,507,0,0,390,235.9076086957,0,0,,,,
172.702173913,259.0532608696,0.2813956876,259.0532608696,0.2813956876,507,0,0,390,259.0532608696,0,0,,,,
78.9326086957,118.3989130435,0.2813228438,118.3989130435,0.2813228438,507,0,0,390,118.3989130435,0,0,,,,
93.1760869565,139.7641304348,0.2824155012,139.7641304348,0.2824155012,507,0,0,390,139.7641304348,0,0,,,,
39.1695652174,58.7543478261,0.2802059052,58.7543478261,0.2802059052,507,0,0,390,58.7543478261,0,0,,,,
32.6413043478,48.9619565217,0.2780205905,48.9619565217,0.2780205905,507,0,0,390,48.9619565217,0,0,,,,
51.6326086957,77.4489130435,0.2763451826,77.4489130435,0.2763451826,507,0,0,390,77.4489130435,0,0,,,,
61.7217391304,92.5826086957,0.2756410256,92.5826086957,0.2756410256,507,0,0,390,92.5826086957,0,0,,,,
84.8673913043,127.3010869565,0.2765879953,127.3010869565,0.2765879953,507,0,0,390,127.3010869565,0,0,,,,
45.697826087,68.5467391304,0.2753253691,68.5467391304,0.2753253691,507,0,0,390,68.5467391304,0,0,,,,
81.9,122.85,0.2744512432,122.85,0.2744512432,507,0,0,390,122.85,0,0,,,,
66.4695652174,99.7043478261,0.2747426185,99.7043478261,0.2747426185,507,0,0,390,99.7043478261,0,0,,,,
27.3,40.95,0.2732128982,40.95,0.2732128982,507,0,0,390,40.95,0,0,,,,
21.3652173913,32.047826087,0.2717074592,32.047826087,0.2717074592,507,0,0,390,32.047826087,0,0,,,,
30.8608695652,46.2913043478,0.2707604895,46.2913043478,0.2707604895,507,0,0,390,46.2913043478,0,0,,,,
14.2434782609,21.3652173913,0.2685266123,21.3652173913,0.2685266123,507,0,0,390,21.3652173913,0,0,,,,
4.747826087,7.1217391304,0.2656614219,7.1217391304,0.2656614219,507,0,0,390,7.1217391304,0,0,,,,
1.1869565217,1.7804347826,0.2632090132,1.7804347826,0.2632090132,507,0,0,390,1.7804347826,0,0,,,,
4.1543478261,6.2315217391,0.2614850427,6.2315217391,0.2614850427,507,0,0,390,6.2315217391,0,0,,,,
4.747826087,7.1217391304,0.260270979,7.1217391304,0.260270979,507,0,0,390,7.1217391304,0,0,,,,
23.1456521739,34.7184782609,0.2599796037,34.7184782609,0.2599796037,507,0,0,390,34.7184782609,0,0,,,,
14.8369565217,22.2554347826,0.2594939782,22.2554347826,0.2594939782,507,0,0,390,22.2554347826,0,0,,,,
14.8369565217,22.2554347826,0.2588869464,22.2554347826,0.2588869464,507,0,0,390,22.2554347826,0,0,,,,
36.7956521739,55.1934782609,0.2594211344,55.1934782609,0.2594211344,507,0,0,390,55.1934782609,0,0,,,,
90.802173913,136.2032608696,0.2626019814,136.2032608696,0.2626019814,507,0,0,390,136.2032608696,0,0,,,,
103.2652173913,154.897826087,0.266292735,154.897826087,0.266292735,507,0,0,390,154.897826087,0,0,,,,
118.6956521739,178.0434782609,0.2704933955,178.0434782609,0.2704933955,507,0,0,390,178.0434782609,0,0,,,,
103.8586956522,155.7880434783,0.2741355866,155.7880434783,0.2741355866,507,0,0,390,155.7880434783,0,0,,,,
83.6804347826,125.5206521739,0.2773407148,125.5206521739,0.2773407148,507,0,0,390,125.5206521739,0,0,,,,
82.4934782609,123.7402173913,0.2799388112,123.7402173913,0.2799388112,507,0,0,390,123.7402173913,0,0,,,,
67.0630434783,100.5945652174,0.2820027195,100.5945652174,0.2820027195,507,0,0,390,100.5945652174,0,0,,,,
95.55,143.325,0.2855477855,143.325,0.2855477855,507,0,0,390,143.325,0,0,,,,
77.7456521739,116.6184782609,0.2883158508,116.6184782609,0.2883158508,507,0,0,390,116.6184782609,0,0,,,,
74.1847826087,111.277173913,0.2908653846,111.277173913,0.2908653846,507,0,0,390,111.277173913,0,0,,,,
87.8347826087,131.752173913,0.2937548563,131.752173913,0.2937548563,507,0,0,390,131.752173913,0,0,,,,
86.0543478261,129.0815217391,0.2964257964,129.0815217391,0.2964257964,507,0,0,390,129.0815217391,0,0,,,,
81.3065217391,121.9597826087,0.2987082362,121.9597826087,0.2987082362,507,0,0,390,121.9597826087,0,0,,,,
83.0869565217,124.6304347826,0.3005778943,124.6304347826,0.3005778943,507,0,0,390,124.6304347826,0,0,,,,
81.9,122.85,0.3026418026,122.85,0.3026418026,507,0,0,390,122.85,0,0,,,,
92.5826086957,138.8739130435,0.3055555556,138.8739130435,0.3055555556,507,0,0,390,138.8739130435,0,0,,,,
81.9,122.85,0.3077651515,122.85,0.3077651515,507,0,0,390,122.85,0,0,,,,
86.0543478261,129.0815217391,0.3100961538,129.0815217391,0.3100961538,507,0,0,390,129.0815217391,0,0,,,,
88.4282608696,132.6423913043,0.311965812,132.6423913043,0.311965812,507,0,0,390,132.6423913043,0,0,,,,
73.5913043478,110.3869565217,0.3125971251,110.3869565217,0.3125971251,507,0,0,390,110.3869565217,0,0,,,,
93.1760869565,139.7641304348,0.3139083139,139.7641304348,0.3139083139,507,0,0,390,139.7641304348,0,0,,,,
105.0456521739,157.5684782609,0.3153651904,157.5684782609,0.3153651904,507,0,0,390,157.5684782609,0,0,,,,
103.2652173913,154.897826087,0.3164578477,154.897826087,0.3164578477,507,0,0,390,154.897826087,0,0,,,,
100.8913043478,151.3369565217,0.3169920357,151.3369565217,0.3169920357,507,0,0,390,151.3369565217,0,0,,,,
82.4934782609,123.7402173913,0.3161907537,123.7402173913,0.3161907537,507,0,0,390,123.7402173913,0,0,,,,
83.6804347826,125.5206521739,0.3156322844,125.5206521739,0.3156322844,507,0,0,390,125.5206521739,0,0,,,,
85.4608695652,128.1913043478,0.3157051282,128.1913043478,0.3157051282,507,0,0,390,128.1913043478,0,0,,,,
80.1195652174,120.1793478261,0.315510878,120.1793478261,0.315510878,507,0,0,390,120.1793478261,0,0,,,,
77.7456521739,116.6184782609,0.3146853147,116.6184782609,0.3146853147,507,0,0,390,116.6184782609,0,0,,,,
87.2413043478,130.8619565217,0.3133498446,130.8619565217,0.3133498446,507,0,0,390,130.8619565217,0,0,,,,
98.5173913043,147.7760869565,0.3133741259,147.7760869565,0.3133741259,507,0,0,390,147.7760869565,0,0,,,,
96.7369565217,145.1054347826,0.3138597514,145.1054347826,0.3138597514,507,0,0,390,145.1054347826,0,0,,,,
83.0869565217,124.6304347826,0.3133984071,124.6304347826,0.3133984071,507,0,0,390,124.6304347826,0,0,,,,
78.9326086957,118.3989130435,0.3125728438,118.3989130435,0.3125728438,507,0,0,390,118.3989130435,0,0,,,,
68.8434782609,103.2652173913,0.3117715618,103.2652173913,0.3117715618,507,0,0,390,103.2652173913,0,0,,,,
59.9413043478,89.9119565217,0.3099990287,89.9119565217,0.3099990287,507,0,0,390,89.9119565217,0,0,,,,
74.7782608696,112.1673913043,0.3085664336,112.1673913043,0.3085664336,507,0,0,390,112.1673913043,0,0,,,,
87.2413043478,130.8619565217,0.3089306527,130.8619565217,0.3089306527,507,0,0,390,130.8619565217,0,0,,,,
94.3630434783,141.5445652174,0.3086878399,141.5445652174,0.3086878399,507,0,0,390,141.5445652174,0,0,,,,
89.0217391304,133.5326086957,0.3072552448,133.5326086957,0.3072552448,507,0,0,390,133.5326086957,0,0,,,,
69.4369565217,104.1554347826,0.3045114608,104.1554347826,0.3045114608,507,0,0,390,104.1554347826,0,0,,,,
62.3152173913,93.472826087,0.3017676768,93.472826087,0.3017676768,507,0,0,390,93.472826087,0,0,,,,
47.4782608696,71.2173913043,0.2984168609,71.2173913043,0.2984168609,507,0,0,390,71.2173913043,0,0,,,,
52.8195652174,79.2293478261,0.2961587024,79.2293478261,0.2961587024,507,0,0,390,79.2293478261,0,0,,,,
20.1782608696,30.2673913043,0.2929535742,30.2673913043,0.2929535742,507,0,0,390,30.2673913043,0,0,,,,
30.2673913043,45.4010869565,0.2913024476,45.4010869565,0.2913024476,507,0,0,390,45.4010869565,0,0,,,,
45.1043478261,67.6565217391,0.2910353535,67.6565217391,0.2910353535,507,0,0,390,67.6565217391,0,0,,,,
24.9260869565,37.3891304348,0.2899426962,37.3891304348,0.2899426962,507,0,0,390,37.3891304348,0,0,,,,
26.7065217391,40.0597826087,0.2893113831,40.0597826087,0.2893113831,507,0,0,390,40.0597826087,0,0,,,,
24.9260869565,37.3891304348,0.2887286325,37.3891304348,0.2887286325,507,0,0,390,37.3891304348,0,0,,,,
10.0891304348,15.1336956522,0.2876116939,15.1336956522,0.2876116939,507,0,0,390,15.1336956522,0,0,,,,
4.747826087,7.1217391304,0.286033411,7.1217391304,0.286033411,507,0,0,390,7.1217391304,0,0,,,,
2.9673913043,4.4510869565,0.2843094406,4.4510869565,0.2843094406,507,0,0,390,4.4510869565,0,0,,,,
2.3739130435,3.5608695652,0.2820998446,3.5608695652,0.2820998446,507,0,0,390,3.5608695652,0,0,,,,
9.4956521739,14.2434782609,0.2803758741,14.2434782609,0.2803758741,507,0,0,390,14.2434782609,0,0,,,,
9.4956521739,14.2434782609,0.2788218726,14.2434782609,0.2788218726,507,0,0,390,14.2434782609,0,0,,,,
10.0891304348,15.1336956522,0.2770493395,15.1336956522,0.2770493395,507,0,0,390,15.1336956522,0,0,,,,
8.902173913,13.3532608696,0.2753253691,13.3532608696,0.2753253691,507,0,0,390,13.3532608696,0,0,,,,
7.1217391304,10.6826086957,0.2731643357,10.6826086957,0.2731643357,507,0,0,390,10.6826086957,0,0,,,,
7.7152173913,11.572826087,0.2710033023,11.572826087,0.2710033023,507,0,0,390,11.572826087,0,0,,,,
13.65,20.475,0.2689393939,20.475,0.2689393939,507,0,0,390,20.475,0,0,,,,
27.3,40.95,0.267263986,40.95,0.267263986,507,0,0,390,40.95,0,0,,,,
37.3891304348,56.0836956522,0.2657342657,56.0836956522,0.2657342657,507,0,0,390,56.0836956522,0,0,,,,
33.8282608696,50.7423913043,0.2625777001,50.7423913043,0.2625777001,507,0,0,390,50.7423913043,0,0,,,,
42.7304347826,64.0956521739,0.2590811966,64.0956521739,0.2590811966,507,0,0,390,64.0956521739,0,0,,,,
39.1695652174,58.7543478261,0.255487568,58.7543478261,0.255487568,507,0,0,390,58.7543478261,0,0,,,,
42.7304347826,64.0956521739,0.2531808469,64.0956521739,0.2531808469,507,0,0,390,64.0956521739,0,0,,,,
45.697826087,68.5467391304,0.2499271562,68.5467391304,0.2499271562,507,0,0,390,68.5467391304,0,0,,,,
63.502173913,95.2532608696,0.2458236208,95.2532608696,0.2458236208,507,0,0,390,95.2532608696,0,0,,,,
53.4130434783,80.1195652174,0.2438811189,80.1195652174,0.2438811189,507,0,0,390,80.1195652174,0,0,,,,
