startprofiel,startprofiel+extra,aangepast profiel,LF aangepast profiel ,regelpunt,kwartieren boven limiet,LF  startprofiel+extra,390 of 360A,regelpunt profiel 360/390A,,startprofiel2,startprofiel2+extra,aangepast profiel2,profiel2 360/390A,
220.4347826,330.6521739,330.6521739,0.795237598,507,0,0.908185615,360,330.6521739,0,,,,,
297.1630435,445.7445652,445.7445652,0.797410193,507,1,0.906886716,360,360,0,,,,,
313.6956522,470.5434783,470.5434783,0.796661168,507,2,0.905931642,360,360,0,,,,,
323.4456522,485.1684783,485.1684783,0.796212625,507,3,0.90533313,360,360,0,,,,,
314.9673913,472.451087,472.451087,0.795502793,340,4,0.904428993,360,360,0,,,,,
317.5108696,476.2663043,340,0.792071662,340,4,0.903575795,360,360,1,,,,,
324.2934783,486.4402174,340,0.792071662,340,4,0.902977282,360,360,1,,,,,
334.8913043,502.3369565,340,0.792071662,340,4,0.90273533,360,360,1,,,,,
340.826087,511.2391304,340,0.792071662,507,0,0.90264619,360,360,1,,,,,
337.8586957,506.7880435,506.7880435,0.795498439,507,1,0.902658924,360,360,0,,,,,
342.0978261,513.1467391,507,0.795498439,507,2,0.90273533,360,360,0,,,,,
321.75,482.625,482.625,0.794997637,507,3,0.902009474,360,360,0,,,,,
333.6195652,500.4293478,500.4293478,0.794862639,340,4,0.901640179,360,360,0,,,,,
289.1086957,433.6630435,340,0.791431508,340,4,0.900124796,360,360,1,,,,,
275.5434783,413.3152174,340,0.791431508,340,4,0.898252852,360,360,1,,,,,
268.3369565,402.5054348,340,0.791431508,340,4,0.896151691,360,360,1,,,,,
210.6847826,316.0271739,316.0271739,0.790938969,507,0,0.892153117,360,316.0271739,0,,,,,
156.8478261,235.2717391,235.2717391,0.788787255,507,0,0.886588223,360,235.2717391,0,,,,,
216.1956522,324.2934783,324.2934783,0.785207614,507,0,0.883099022,360,324.2934783,0,,,,,
171.2608696,256.8913043,256.8913043,0.780817982,507,0,0.878820293,360,256.8913043,0,,,,,
184.826087,277.2391304,277.2391304,0.77705544,507,0,0.875152812,360,277.2391304,0,,,,,
151.7608696,227.6413043,227.6413043,0.772443714,507,0,0.8706576,360,227.6413043,0,,,,,
206.8695652,310.3043478,310.3043478,0.771833596,507,0,0.86862011,360,310.3043478,0,,,,,
253.923913,380.8858696,380.8858696,0.774433408,507,0,0.871154238,360,360,0,,,,,
240.3586957,360.5380435,360.5380435,0.771424245,507,0,0.867983394,360,360,0,,,,,
192.4565217,288.6847826,288.6847826,0.766938808,507,0,0.863500917,360,288.6847826,0,,,,,
183.1304348,274.6956522,274.6956522,0.763241588,507,0,0.859897107,360,274.6956522,0,,,,,
209.4130435,314.1195652,314.1195652,0.762536111,507,0,0.859209454,360,314.1195652,0,,,,,
249.2608696,373.8913043,373.8913043,0.76044581,507,0,0.857171964,360,360,0,,,,,
200.5108696,300.7663043,300.7663043,0.759639727,507,0,0.852791361,360,300.7663043,0,,,,,
185.673913,278.5108696,278.5108696,0.75837639,507,0,0.848990208,360,278.5108696,0,,,,,
197.5434783,296.3152174,296.3152174,0.757478856,507,0,0.844514994,360,296.3152174,0,,,,,
193.7282609,290.5923913,290.5923913,0.756463742,507,0,0.83993778,360,290.5923913,0,,,,,
207.7173913,311.576087,311.576087,0.753249904,507,0,0.835768564,360,311.576087,0,,,,,
270.0326087,405.048913,405.048913,0.751956531,507,1,0.833473582,360,360,0,,,,,
289.1086957,433.6630435,433.6630435,0.751251054,507,2,0.831765096,360,360,0,,,,,
270.0326087,405.048913,405.048913,0.74995768,507,3,0.829495614,360,360,0,,,,,
317.0869565,475.6304348,475.6304348,0.752744302,340,4,0.82869237,360,360,0,,,,,
275.1195652,412.6793478,340,0.752744302,340,4,0.826665137,360,360,1,,,,,
257.3152174,385.9728261,340,0.752744302,340,4,0.824000408,360,360,1,,,,,
286.5652174,429.8478261,340,0.753876995,340,4,0.826907385,360,360,1,,,,,
234,351,340,0.751247146,507,0,0.823541412,360,351,1,,,,,
251.8043478,377.7065217,377.7065217,0.749392004,507,0,0.820698184,360,360,0,,,,,
256.4673913,384.701087,384.701087,0.74768057,507,0,0.818288454,360,360,0,,,,,
278.5108696,417.7663043,417.7663043,0.746648484,507,1,0.816503468,360,360,0,,,,,
277.6630435,416.4945652,416.4945652,0.748220118,507,2,0.814450734,360,360,0,,,,,
261.1304348,391.6956522,391.6956522,0.749282241,507,3,0.811888005,360,360,0,,,,,
245.4456522,368.1684783,368.1684783,0.749860982,507,3,0.808853529,360,360,0,,,,,
253.5,380.25,380.25,0.750687946,507,3,0.806074051,360,360,0,,,,,
189.9130435,284.8695652,284.8695652,0.746925404,507,0,0.801369339,360,284.8695652,0,,,,,
173.8043478,260.7065217,260.7065217,0.742666416,507,0,0.79619288,390,260.7065217,0,,,,,
201.7826087,302.673913,302.673913,0.739269677,507,0,0.792815564,390,302.673913,0,,,,,
236.1195652,354.1793478,354.1793478,0.736931152,507,0,0.7898029,390,354.1793478,0,,,,,
245.0217391,367.5326087,367.5326087,0.737496829,507,0,0.786968954,390,367.5326087,0,,,,,
247.5652174,371.3478261,371.3478261,0.738140892,507,0,0.785245609,390,371.3478261,0,,,,,
261.1304348,391.6956522,391.6956522,0.740505545,507,1,0.787556168,390,390,0,,,,,
306.4891304,459.7336957,459.7336957,0.740570867,507,2,0.787619996,390,390,0,,,,,
256.0434783,384.0652174,384.0652174,0.740152806,507,2,0.787211499,390,384.0652174,0,,,,,
214.923913,322.3858696,322.3858696,0.737905733,507,0,0.785015829,390,322.3858696,0,,,,,
203.9021739,305.8532609,305.8532609,0.734731088,507,0,0.781913807,390,305.8532609,0,,,,,
228.4891304,342.7336957,342.7336957,0.734787254,507,0,0.780752145,390,342.7336957,0,,,,,
217.0434783,325.5652174,325.5652174,0.734490681,507,0,0.779079861,390,325.5652174,0,,,,,
247.9891304,371.9836957,371.9836957,0.735147808,507,0,0.778441585,390,371.9836957,0,,,,,
260.2826087,390.423913,390.423913,0.736183803,507,1,0.776386336,390,390,0,,,,,
233.576087,350.3641304,350.3641304,0.733766892,507,1,0.773156658,390,350.3641304,0,,,,,
245.4456522,368.1684783,368.1684783,0.732643355,507,1,0.772058824,390,368.1684783,0,,,,,
270.8804348,406.3206522,406.3206522,0.734067373,507,2,0.773450266,390,390,0,,,,,
244.5978261,366.8967391,366.8967391,0.732068523,507,2,0.771497141,390,366.8967391,0,,,,,
208.1413043,312.2119565,312.2119565,0.728867749,507,0,0.768063215,390,312.2119565,0,,,,,
117.423913,176.1358696,176.1358696,0.722871198,507,0,0.761450674,390,176.1358696,0,,,,,
109.3695652,164.0543478,164.0543478,0.716626424,507,0,0.754480699,390,164.0543478,0,,,,,
111.9130435,167.8695652,167.8695652,0.713089885,507,0,0.747485192,390,167.8695652,0,,,,,
110.2173913,165.326087,165.326087,0.709501088,507,0,0.744034791,390,165.326087,0,,,,,
102.1630435,153.2445652,153.2445652,0.705664068,507,0,0.741274267,390,153.2445652,0,,,,,
117,175.5,175.5,0.702284301,507,0,0.734781599,390,175.5,0,,,,,
151.7608696,227.6413043,227.6413043,0.697345965,507,0,0.729824969,390,227.6413043,0,,,,,
164.4782609,246.7173913,246.7173913,0.693387458,507,0,0.725913879,390,246.7173913,0,,,,,
157.6956522,236.5434783,236.5434783,0.689232985,507,0,0.72180917,390,236.5434783,0,,,,,
163.2065217,244.8097826,244.8097826,0.684647387,507,0,0.716929988,390,244.8097826,0,,,,,
151.3369565,227.0054348,227.0054348,0.682325835,507,0,0.711624845,390,227.0054348,0,,,,,
110.2173913,165.326087,165.326087,0.678737038,507,0,0.70657786,390,165.326087,0,,,,,
117,175.5,175.5,0.675357272,507,0,0.701311442,390,175.5,0,,,,,
144.1304348,216.1956522,216.1956522,0.672813626,507,0,0.697000207,390,216.1956522,0,,,,,
155.576087,233.3641304,233.3641304,0.667992869,507,0,0.69190159,390,233.3641304,0,,,,,
144.9782609,217.4673913,217.4673913,0.662845503,507,0,0.686622264,390,217.4673913,0,,,,,
162.7826087,244.173913,244.173913,0.659474892,507,0,0.683292028,390,244.173913,0,,,,,
179.3152174,268.9728261,268.9728261,0.656091218,507,0,0.679948885,390,268.9728261,0,,,,,
169.9891304,254.9836957,254.9836957,0.654344499,507,0,0.676231413,390,254.9836957,0,,,,,
178.8913043,268.3369565,268.3369565,0.652872132,507,0,0.67275919,390,268.3369565,0,,,,,
189.9130435,284.8695652,284.8695652,0.651739439,507,0,0.668951363,390,284.8695652,0,,,,,
208.1413043,312.2119565,312.2119565,0.651168514,507,0,0.66511772,390,312.2119565,0,,,,,
239.0869565,358.6304348,358.6304348,0.648607895,507,0,0.662587774,390,358.6304348,0,,,,,
198.8152174,298.2228261,298.2228261,0.645028255,507,0,0.659051012,390,298.2228261,0,,,,,
190.7608696,286.1413043,286.1413043,0.642885696,507,0,0.656934118,390,286.1413043,0,,,,,
202.2065217,303.3097826,303.3097826,0.642232477,507,0,0.656288724,390,303.3097826,0,,,,,
182.2826087,273.423913,273.423913,0.641056683,507,0,0.655127014,390,273.423913,0,,,,,
214.5,321.75,321.75,0.640873782,507,0,0.654946303,390,321.75,0,,,,,
163.6304348,245.4456522,245.4456522,0.636758501,507,0,0.650880318,390,245.4456522,0,,,,,
144.9782609,217.4673913,217.4673913,0.631558878,507,0,0.645742978,390,217.4673913,0,,,,,
139.8913043,209.8369565,209.8369565,0.625902001,507,0,0.640153862,390,209.8369565,0,,,,,
137.3478261,206.0217391,206.0217391,0.620428025,507,0,0.634745456,390,206.0217391,0,,,,,
116.1521739,174.2282609,174.2282609,0.617022129,507,0,0.628614209,390,174.2282609,0,,,,,
61.89130435,92.83695652,92.83695652,0.611943993,507,0,0.620624226,390,92.83695652,0,,,,,
104.7065217,157.0597826,157.0597826,0.60818536,507,0,0.613615242,390,157.0597826,0,,,,,
86.05434783,129.0815217,129.0815217,0.603851893,507,0,0.6058576,390,129.0815217,0,,,,,
89.02173913,133.5326087,133.5326087,0.596183101,507,0,0.598280669,390,133.5326087,0,,,,,
71.2173913,106.826087,106.826087,0.595681199,507,0,0.605027001,390,106.826087,0,,,,,
103.4347826,155.1521739,155.1521739,0.588864702,507,0,0.598210504,390,155.1521739,0,,,,,
91.14130435,136.7119565,136.7119565,0.611601855,507,0,0.621434938,390,136.7119565,0,,,,,
107.25,160.875,160.875,0.607678882,507,0,0.615460673,390,160.875,0,,,,,
87.75,131.625,131.625,0.603115311,507,0,0.609291444,390,131.625,0,,,,,
92.83695652,139.2554348,139.2554348,0.598718853,507,0,0.60352607,390,139.2554348,0,,,,,
110.6413043,165.9619565,165.9619565,0.595432311,507,0,0.600239528,390,165.9619565,0,,,,,
125.9021739,188.8532609,188.8532609,0.594415712,507,0,0.599222928,390,188.8532609,0,,,,,
138.6195652,207.9293478,207.9293478,0.591867249,507,0,0.596674465,390,207.9293478,0,,,,,
149.6413043,224.4619565,224.4619565,0.591157022,507,0,0.595964238,390,224.4619565,0,,,,,
150.4891304,225.7336957,225.7336957,0.590029014,507,0,0.59483623,390,225.7336957,0,,,,,
138.1956522,207.2934783,207.2934783,0.589583381,507,0,0.594390597,390,207.2934783,0,,,,,
177.6195652,266.4293478,266.4293478,0.588622485,507,0,0.593429701,390,266.4293478,0,,,,,
167.8695652,251.8043478,251.8043478,0.585795502,507,0,0.590602718,390,251.8043478,0,,,,,
153.0326087,229.548913,229.548913,0.582926741,507,0,0.587733957,390,229.548913,0,,,,,
173.3804348,260.0706522,260.0706522,0.58230007,507,0,0.587107286,390,260.0706522,0,,,,,
186.0978261,279.1467391,279.1467391,0.582397552,507,0,0.587204768,390,279.1467391,0,,,,,
239.5108696,359.2663043,359.2663043,0.5833863,507,0,0.588193516,390,359.2663043,0,,,,,
303.9456522,455.9184783,455.9184783,0.585182757,507,1,0.589989973,390,390,0,,,,,
308.1847826,462.2771739,462.2771739,0.588719967,507,2,0.593527184,390,390,0,,,,,
286.1413043,429.2119565,429.2119565,0.592020435,507,3,0.596827652,390,390,0,,,,,
258.1630435,387.2445652,387.2445652,0.594011857,507,3,0.598819073,390,387.2445652,0,,,,,
274.2717391,411.4076087,411.4076087,0.596657802,340,4,0.601465018,390,390,0,,,,,
280.6304348,420.9456522,340,0.597280307,340,4,0.603860294,390,390,1,,,,,
300.9782609,451.4673913,340,0.595855686,340,4,0.604876894,390,390,1,,,,,
316.2391304,474.3586957,340,0.593804395,340,4,0.60576816,390,390,1,,,,,
329.8043478,494.7065217,340,0.592379774,507,0,0.584297344,390,390,1,,,,,
334.4673913,501.701087,501.701087,0.562138345,507,1,0.576692543,390,390,0,,,,,
340.826087,511.2391304,507,0.559694285,507,2,0.567941542,390,390,0,,,,,
332.3478261,498.5217391,498.5217391,0.562951224,507,3,0.570234764,390,390,0,,,,,
337.4347826,506.1521739,506.1521739,0.566364935,340,4,0.57178949,390,390,0,,,,,
341.25,511.875,340,0.566364935,340,4,0.574353002,390,390,1,,,,,
338.2826087,507.423913,340,0.565590229,340,4,0.576992754,390,390,1,,,,,
337.4347826,506.1521739,340,0.564671814,340,4,0.579464286,390,390,1,,,,,
339.9782609,509.9673913,340,0.563074051,507,0,0.58134058,390,390,1,,,,,
339.9782609,509.9673913,507,0.564933548,507,1,0.583242754,390,390,0,,,,,
342.0978261,513.1467391,507,0.567302556,507,2,0.584262701,390,390,0,,,,,
344.6413043,516.9619565,507,0.570154946,507,3,0.582948954,390,390,0,,,,,
345.0652174,517.5978261,507,0.572759112,340,4,0.584996929,390,390,0,,,,,
344.6413043,516.9619565,340,0.573891805,340,4,0.589667793,390,390,1,,,,,
345.4891304,518.2336957,340,0.575520945,340,4,0.594120654,390,390,1,,,,,
345.9130435,518.8695652,340,0.576287835,340,4,0.597732843,390,390,1,,,,,
345.9130435,518.8695652,340,0.575996511,507,0,0.601039114,390,390,1,,,,,
345.4891304,518.2336957,507,0.578861965,507,1,0.604064542,390,390,0,,,,,
345.9130435,518.8695652,507,0.581649033,507,2,0.607026144,390,390,0,,,,,
345.9130435,518.8695652,507,0.584018041,507,3,0.609579248,390,390,0,,,,,
345.9130435,518.8695652,507,0.58498916,340,4,0.610766442,390,390,0,,,,,
345.9130435,518.8695652,340,0.584083809,340,4,0.613472733,390,390,1,,,,,
345.0652174,517.5978261,340,0.584445704,340,4,0.617391748,390,390,1,,,,,
345.4891304,518.2336957,340,0.585147272,340,4,0.621655433,390,390,1,,,,,
344.6413043,516.9619565,340,0.585091107,507,0,0.625153186,390,390,1,,,,,
345.9130435,518.8695652,507,0.58881881,507,1,0.629033905,390,390,0,,,,,
345.4891304,518.2336957,507,0.591592814,507,2,0.631969975,390,390,0,,,,,
345.4891304,518.2336957,507,0.59398795,507,3,0.634535846,390,390,0,,,,,
345.4891304,518.2336957,507,0.597206143,340,4,0.637905944,390,390,0,,,,,
345.9130435,518.8695652,340,0.596627402,340,4,0.640931373,390,390,1,,,,,
345.9130435,518.8695652,340,0.595264798,340,4,0.64319087,390,390,1,,,,,
345.0652174,517.5978261,340,0.594712186,340,4,0.646216299,390,390,1,,,,,
345.4891304,518.2336957,340,0.595283111,507,0,0.650352328,390,390,1,,,,,
345.9130435,518.8695652,507,0.602080944,507,1,0.657232945,390,390,0,,,,,
345.9130435,518.8695652,507,0.609127,507,2,0.664356107,390,390,0,,,,,
345.9130435,518.8695652,507,0.61609467,507,3,0.671402676,390,390,0,,,,,
345.4891304,518.2336957,507,0.623114598,340,4,0.678487541,390,390,0,,,,,
345.9130435,518.8695652,340,0.626951618,340,4,0.685827717,390,390,1,,,,,
344.2173913,516.326087,340,0.630331384,340,4,0.692670037,390,390,1,,,,,
345.9130435,518.8695652,340,0.632639872,340,4,0.698516646,390,390,1,,,,,
345.4891304,518.2336957,340,0.634556427,507,0,0.703967525,390,390,1,,,,,
345.9130435,518.8695652,507,0.640113144,507,1,0.709635417,390,390,0,,,,,
345.4891304,518.2336957,507,0.645500024,507,2,0.715124592,390,390,0,,,,,
345.9130435,518.8695652,507,0.651252707,507,3,0.720983967,390,390,0,,,,,
345.9130435,518.8695652,507,0.658272634,340,4,0.728081597,390,390,0,,,,,
345.9130435,518.8695652,340,0.661652401,340,4,0.73497498,390,390,1,,,,,
345.4891304,518.2336957,340,0.664196047,340,4,0.741038603,390,390,1,,,,,
345.9130435,518.8695652,340,0.666386955,340,4,0.746770323,390,390,1,,,,,
345.9130435,518.8695652,340,0.668904472,507,0,0.752821181,390,390,1,,,,,
345.9130435,518.8695652,507,0.674304417,507,1,0.758335886,390,390,0,,,,,
345.9130435,518.8695652,507,0.67919485,507,2,0.763352737,390,390,0,,,,,
345.9130435,518.8695652,507,0.6843727,507,3,0.768650429,390,390,0,,,,,
345.9130435,518.8695652,507,0.689276198,340,4,0.773680045,390,390,0,,,,,
346.3369565,519.5054348,340,0.690408891,340,4,0.77743778,390,390,1,,,,,
345.4891304,518.2336957,340,0.690979815,340,4,0.781568747,390,390,1,,,,,
345.9130435,518.8695652,340,0.69059704,340,4,0.784781722,390,390,1,,,,,
345.9130435,518.8695652,340,0.691455381,507,0,0.789205936,390,390,1,,,,,
345.9130435,518.8695652,507,0.695993076,507,1,0.793872399,390,390,0,,,,,
344.6413043,516.9619565,507,0.700178033,507,2,0.798156365,390,390,0,,,,,
345.4891304,518.2336957,507,0.704977016,507,3,0.803065075,360,360,0,,,,,
345.0652174,517.5978261,507,0.708783105,340,4,0.806992044,360,360,0,,,,,
345.0652174,517.5978261,340,0.71072579,340,4,0.812449,360,360,1,,,,,
344.6413043,516.9619565,340,0.713243307,340,4,0.818454202,360,360,1,,,,,
337.0108696,505.5163043,340,0.715917597,340,4,0.824382905,360,360,1,,,,,
343.3695652,515.0543478,340,0.718670274,507,0,0.830579355,360,360,1,,,,,
345.4891304,518.2336957,507,0.7255073,507,1,0.83747705,360,360,0,,,,,
342.9456522,514.4184783,507,0.734016567,507,2,0.845930233,360,360,0,,,,,
343.7934783,515.6902174,507,0.741206331,507,3,0.853121175,360,360,0,,,,,
338.7065217,508.0597826,507,0.748970929,340,4,0.860720114,360,360,0,,,,,
343.7934783,515.6902174,340,0.753212945,340,4,0.868382803,360,360,1,,,,,
187.7934783,281.6902174,281.6902174,0.756805649,507,0,0.871889025,360,281.6902174,0,,,,,
345.4891304,518.2336957,507,0.764034607,507,1,0.879169217,360,360,0,,,,,
345.4891304,518.2336957,507,0.771642432,507,2,0.886819155,360,360,0,,,,,
345.4891304,518.2336957,507,0.77875381,507,3,0.893984598,360,360,0,,,,,
345.0652174,517.5978261,507,0.78646615,340,4,0.901723786,360,360,0,,,,,
340.826087,511.2391304,340,0.790590586,340,4,0.909182477,360,360,1,,,,,
345.4891304,518.2336957,340,0.794166318,340,4,0.91624592,360,360,1,,,,,
345.9130435,518.8695652,340,0.797271733,340,4,0.922863117,360,360,1,,,,,
344.6413043,516.9619565,340,0.799985216,507,0,0.929059568,360,360,1,,,,,
341.673913,512.5108696,507,0.805790156,468,1,0.934835271,360,360,0,,,,,
344.2173913,516.326087,468,0.810767685,468,2,0.940661975,360,360,0,,,,,
342.9456522,514.4184783,468,0.816124082,468,3,0.946820175,360,360,0,,,,,
343.7934783,515.6902174,468,0.820265491,340,4,0.951818135,360,360,0,,,,,
340.4021739,510.6032609,340,0.822077531,340,4,0.957007344,360,360,1,,,,,
345.0652174,517.5978261,340,0.824346826,340,4,0.962783048,360,360,1,,,,,
346.3369565,519.5054348,340,0.825989029,340,4,0.967985006,360,360,1,,,,,
345.9130435,518.8695652,340,0.827239302,468,0,0.972791718,360,360,1,,,,,
345.4891304,518.2336957,468,0.829473311,468,1,0.975979192,360,360,0,,,,,
333.1956522,499.7934783,468,0.829721534,468,2,0.976858935,360,360,0,,,,,
343.3695652,515.0543478,468,0.829839114,468,3,0.977917177,360,360,0,,,,,
343.7934783,515.6902174,468,0.830636041,340,4,0.979651163,360,360,0,,,,,
343.7934783,515.6902174,340,0.829665369,340,4,0.982226642,360,360,1,,,,,
346.3369565,519.5054348,340,0.82819825,340,4,0.984394125,360,360,1,,,,,
345.9130435,518.8695652,340,0.82819825,340,4,0.986357609,360,360,1,,,,,
346.3369565,519.5054348,340,0.82819825,468,0,0.987721848,360,360,1,,,,,
345.0652174,517.5978261,468,0.830828099,468,1,0.988588841,360,360,0,,,,,
345.0652174,517.5978261,468,0.833457947,468,2,0.989047838,360,360,0,,,,,
344.6413043,516.9619565,468,0.832765535,468,3,0.989353835,360,360,0,,,,,
345.9130435,518.8695652,468,0.831964253,340,4,0.989506834,360,360,0,,,,,
339.1304348,508.6956522,340,0.828707314,340,4,0.989710832,360,360,1,,,,,
345.4891304,518.2336957,340,0.825293602,340,4,0.98995308,360,360,1,,,,,
346.7608696,520.1413043,340,0.825293602,340,4,0.988908415,360,360,1,,,,,
345.4891304,518.2336957,340,0.825293602,468,0,0.989124898,360,360,1,,,,,
345.0652174,517.5978261,468,0.827923451,468,1,0.989354116,360,360,0,,,,,
345.9130435,518.8695652,468,0.8305533,468,2,0.989532396,360,360,0,,,,,
345.9130435,518.8695652,468,0.829752018,468,3,0.989710676,360,360,0,,,,,
346.3369565,519.5054348,468,0.828950736,340,4,0.98983802,360,360,0,,,,,
344.6413043,516.9619565,340,0.825519605,340,4,0.98983802,360,360,1,,,,,
341.673913,512.5108696,340,0.822088474,340,4,0.989736145,360,360,1,,,,,
342.0978261,513.1467391,340,0.822088474,340,4,0.989659739,360,360,1,,,,,
339.1304348,508.6956522,340,0.822088474,468,0,0.989468725,360,360,1,,,,,
345.9130435,518.8695652,468,0.824718323,468,1,0.989468725,360,360,0,,,,,
346.3369565,519.5054348,468,0.827348172,468,2,0.989481459,360,360,0,,,,,
346.3369565,519.5054348,468,0.82654689,468,3,0.989506927,360,360,0,,,,,
346.3369565,519.5054348,468,0.825745608,340,4,0.989519662,360,360,0,,,,,
346.3369565,519.5054348,340,0.822314477,340,4,0.989532396,360,360,1,,,,,
346.3369565,519.5054348,340,0.818883346,340,4,0.98954513,360,360,1,,,,,
345.4891304,518.2336957,340,0.818883346,340,4,0.989532396,360,360,1,,,,,
345.4891304,518.2336957,340,0.818883346,468,0,0.98954513,360,360,1,,,,,
345.4891304,518.2336957,468,0.821513195,468,1,0.98954513,360,360,0,,,,,
345.4891304,518.2336957,468,0.824143044,468,2,0.989570599,360,360,0,,,,,
345.9130435,518.8695652,468,0.823341762,468,3,0.989570599,360,360,0,,,,,
346.3369565,519.5054348,468,0.822540479,340,4,0.989596068,360,360,0,,,,,
345.9130435,518.8695652,340,0.819109349,340,4,0.989608802,360,360,1,,,,,
346.3369565,519.5054348,340,0.815678218,340,4,0.989634271,360,360,1,,,,,
346.3369565,519.5054348,340,0.815678218,340,4,0.989647005,360,360,1,,,,,
346.3369565,519.5054348,340,0.815678218,468,0,0.989659739,360,360,1,,,,,
346.3369565,519.5054348,468,0.818308067,468,1,0.989697942,360,360,0,,,,,
346.3369565,519.5054348,468,0.820937915,468,2,0.989723411,360,360,0,,,,,
345.0652174,517.5978261,468,0.820136633,468,3,0.989697942,360,360,0,,,,,
345.9130435,518.8695652,468,0.819335351,340,4,0.989697942,360,360,0,,,,,
341.25,511.875,340,0.81590422,340,4,0.989557865,360,360,1,,,,,
343.3695652,515.0543478,340,0.81247309,340,4,0.989494193,360,360,1,,,,,
